cod,CD_x,CD_y,Distância
84334,3537503,3543402,271.373
84335,3537503,3543501,265.905
84336,3537503,3543709,237.543
84337,3537503,3543907,127.812
84338,3537503,3544004,73.836
84339,3537503,3544103,232.759
84340,3537503,3544608,306.694
84341,3537503,3544806,311.627
84342,3537503,3544905,324.12
84343,3537503,3545159,51.031
84344,3537503,3545209,111.405
84345,3537503,3545308,127.284
84346,3537503,3545605,277.921
84347,3537503,3545803,111.965
84348,3537503,3546207,170.573
84349,3537503,3546256,285.94
84350,3537503,3546306,208.007
84351,3537503,3546405,215.831
84352,3537503,3546504,265.699
84353,3537503,3546702,123.731
84354,3537503,3546801,227.026
84355,3537503,3546900,245.078
84356,3537503,3547007,145.713
84357,3537503,3547304,136.354
84358,3537503,3547502,223.123
84359,3537503,3547601,249.616
84360,3537503,3547809,225.076
84361,3537503,3547908,328.085
84362,3537503,3548005,204.808
84363,3537503,3548104,269.52
84364,3537503,3548500,267.492
84365,3537503,3548708,228.902
84366,3537503,3548807,182.464
84367,3537503,3548906,187.63
84368,3537503,3549102,230.352
84369,3537503,3549409,358.943
84370,3537503,3549508,361.962
84371,3537503,3549706,259.551
84372,3537503,3549953,191.105
84373,3537503,3550100,113.175
84374,3537503,3550209,121.206
84375,3537503,3550308,170.795
84376,3537503,3550407,110.892
84377,3537503,3550506,247.803
84378,3537503,3550605,135.799
84379,3537503,3550803,333.698
84380,3537503,3550902,249.418
84381,3537503,3551009,241.225
84382,3537503,3551108,97.331
84383,3537503,3551207,223.779
84384,3537503,3551405,268.212
84385,3537503,3551504,280.709
84386,3537503,3551603,265.235
84387,3537503,3551702,300.453
84388,3537503,3551801,287.89
84389,3537503,3551900,365.03
84390,3537503,3552106,266.709
84391,3537503,3552205,99.143
84392,3537503,3552403,122.514
84393,3537503,3552502,221.495
84394,3537503,3552601,332.366
84395,3537503,3552700,246.482
84396,3537503,3552809,166.49
84397,3537503,3553005,224.595
84398,3537503,3553104,316.583
84399,3537503,3553203,308.474
84400,3537503,3553302,247.37
84401,3537503,3553500,189.788
84402,3537503,3553609,282.816
84403,3537503,3553658,307.149
84404,3537503,3553708,280.797
84405,3537503,3553807,203.779
84406,3537503,3553856,174.308
84407,3537503,3554003,38.441
84408,3537503,3554201,229.689
84409,3537503,3554409,354.145
84410,3537503,3554508,51.684
84411,3537503,3554607,243.483
84412,3537503,3554656,49.038
84413,3537503,3554706,162.679
84414,3537503,3554755,192.844
84415,3537503,3554953,218.049
84416,3537503,3555505,274.202
84417,3537503,3555604,339.299
84418,3537503,3555901,255.466
84419,3537503,3556008,311.732
84420,3537503,3556206,162.169
84421,3537503,3556354,249.507
84422,3537503,3556404,248.264
84423,3537503,3556453,144.091
84424,3537503,3556503,167.527
84425,3537503,3556602,265.33
84426,3537503,3556701,158.23
84427,3537503,3556800,340.176
84428,3537503,3556909,315.356
84429,3537503,3557006,112.905
84430,3537503,3557204,248.517
84431,3537503,3557303,242.519
84432,3537602,3537800,157.344
84433,3537602,3537909,176.467
84434,3537602,3538006,294.587
84435,3537602,3538204,246.275
84436,3537602,3538600,262.247
84437,3537602,3538709,330.288
84438,3537602,3539103,210.593
84439,3537602,3539301,368.17
84440,3537602,3539806,179.954
84441,3537602,3540507,316.459
84442,3537602,3540606,253.424
84443,3537602,3540705,388.385
84444,3537602,3541000,70.621
84445,3537602,3541059,415.754
84446,3537602,3541653,307.418
84447,3537602,3542107,290.388
84448,3537602,3542305,299.397
84449,3537602,3542602,103.655
84450,3537602,3542909,421.562
84451,3537602,3543006,310.209
84452,3537602,3543253,264.757
84453,3537602,3543303,125.646
84454,3537602,3543907,340.454
84455,3537602,3544004,304.758
84456,3537602,3544103,126.867
84457,3537602,3544301,299.719
84458,3537602,3545001,240.637
84459,3537602,3545159,327.458
84460,3537602,3545209,251.746
84461,3537602,3545308,195.312
84462,3537602,3545803,295.245
84463,3537602,3546009,224.838
84464,3537602,3546207,358.042
84465,3537602,3546306,395.476
84466,3537602,3546702,327.237
84467,3537602,3546801,198.618
84468,3537602,3547007,373.069
84469,3537602,3547304,182.711
84470,3537602,3547502,410.592
84471,3537602,3547601,437.12
84472,3537602,3547809,119.177
84473,3537602,3548005,294.308
84474,3537602,3548104,359.02
84475,3537602,3548203,301.013
84476,3537602,3548500,109.893
84477,3537602,3548609,331.079
84478,3537602,3548708,105.931
84479,3537602,3548807,124.951
84480,3537602,3548906,400.003
84481,3537602,3549102,374.116
84482,3537602,3549706,413.212
84483,3537602,3549904,241.003
84484,3537602,3549953,117.002
84485,3537602,3550001,317.334
84486,3537602,3550100,420.609
84487,3537602,3550209,203.606
84488,3537602,3550308,127.84
84489,3537602,3550407,348.834
84490,3537602,3550605,189.07
84491,3537602,3550704,186.363
84492,3537602,3550803,423.198
84493,3537602,3551009,82.848
84494,3537602,3551108,202.649
84495,3537602,3551603,354.735
84496,3537602,3551801,128.145
84497,3537602,3552106,266.072
84498,3537602,3552205,241.376
84499,3537602,3552403,274.653
84500,3537602,3552502,140.071
84501,3537602,3552809,156.918
84502,3537602,3553302,430.667
84503,3537602,3553500,129.845
84504,3537602,3553856,290.198
84505,3537602,3554003,292.307
84506,3537602,3554102,281.818
84507,3537602,3554508,307.436
84508,3537602,3554656,320.901
84509,3537602,3554706,417.278
84510,3537602,3554805,274.507
84511,3537602,3554953,246.536
84512,3537602,3556206,241.713
84513,3537602,3556354,231.946
84514,3537602,3556404,392.028
84515,3537602,3556453,182.601
84516,3537602,3556503,211.602
84517,3537602,3556701,231.361
84518,3537602,3557006,197.211
84519,3537602,3557303,332.019
84520,3537701,3538105,240.784
84521,3537701,3538303,171.543
84522,3537701,3538808,294.711
84523,3537701,3538907,161.484
84524,3537701,3539202,171.892
84525,3537701,3539400,237.832
84526,3537701,3539608,131.596
84527,3537701,3539707,193.002
84528,3537701,3539905,159.279
84529,3537701,3540002,104.242
84530,3537701,3540101,170.016
84531,3537701,3540259,142.408
84532,3537701,3540309,224.026
84533,3537701,3540408,212.075
84534,3537701,3540804,173.08
84535,3537701,3540853,77.975
84536,3537701,3541109,176.559
84537,3537701,3541208,150.69
84538,3537701,3541307,218.898
84539,3537701,3541406,134.072
84540,3537701,3541505,188.033
84541,3537701,3541604,98.472
84542,3537701,3541703,106.578
84543,3537701,3541802,60.291
84544,3537701,3542008,97.94
84545,3537701,3542206,102.744
84546,3537701,3542404,120.181
84547,3537701,3542503,189.782
84548,3537701,3543204,220.57
84549,3537701,3543238,174.461
84550,3537701,3543501,407.481
84551,3537701,3543808,28.932
84552,3537701,3544202,230.163
84553,3537701,3544400,41.229
84554,3537701,3544509,219.207
84555,3537701,3544608,144.499
84556,3537701,3544707,72.467
84557,3537701,3544806,176.445
84558,3537701,3545100,53.495
84559,3537701,3545407,224.711
84560,3537701,3545506,197.456
84561,3537701,3545605,252.571
84562,3537701,3545704,201.555
84563,3537701,3546108,225.13
84564,3537701,3546405,274.584
84565,3537701,3546603,215.126
84566,3537701,3547106,154.753
84567,3537701,3547205,198.9
84568,3537701,3547403,205.774
84569,3537701,3547650,190.772
84570,3537701,3547700,159.729
84571,3537701,3548054,103.659
84572,3537701,3548302,138.841
84573,3537701,3548401,18.42
84574,3537701,3549003,181.273
84575,3537701,3549201,166.852
84576,3537701,3549250,150.402
84577,3537701,3549300,170.744
84578,3537701,3549805,178.975
84579,3537701,3550506,218.777
84580,3537701,3551207,314.565
84581,3537701,3551306,151.941
84582,3537701,3551900,246.719
84583,3537701,3552304,177.14
84584,3537701,3552551,196.325
84585,3537701,3552601,222.409
84586,3537701,3552908,156.111
84587,3537701,3553005,344.123
84588,3537701,3553401,197.659
84589,3537701,3553807,397.167
84590,3537701,3553906,158.562
84591,3537701,3553955,186.119
84592,3537701,3554201,329.749
84593,3537701,3554300,265.805
84594,3537701,3554607,300.386
84595,3537701,3554904,212.052
84596,3537701,3555000,70.456
84597,3537701,3555109,139.455
84598,3537701,3555208,101.242
84599,3537701,3555307,185.072
84600,3537701,3555356,136.851
84601,3537701,3555505,213.238
84602,3537701,3555604,207.097
84603,3537701,3555703,153.298
84604,3537701,3555802,182.193
84605,3537701,3555901,181.651
84606,3537701,3556008,196.59
84607,3537701,3556107,177.132
84608,3537701,3556305,90.141
84609,3537701,3556602,162.913
84610,3537701,3556958,172.548
84611,3537701,3557105,156.506
84612,3537701,3557154,103.139
84613,3537701,3557204,256.126
84614,3537800,3537909,48.306
84615,3537800,3538204,218.571
84616,3537800,3538600,233.261
84617,3537800,3538709,163.268
84618,3537800,3539103,105.206
84619,3537800,3539301,242.532
84620,3537800,3539806,184.128
84621,3537800,3540507,151.097
84622,3537800,3540606,93.968
84623,3537800,3540705,258.76
84624,3537800,3540903,329.422
84625,3537800,3541000,222.746
84626,3537800,3541059,250.392
84627,3537800,3541653,114.817
84628,3537800,3542107,124.59
84629,3537800,3542305,297.51
84630,3537800,3542602,120.066
84631,3537800,3542800,255.063
84632,3537800,3542909,272.293
84633,3537800,3543006,192.49
84634,3537800,3543253,147.038
84635,3537800,3543303,203.892
84636,3537800,3543402,343.383
84637,3537800,3543709,300.646
84638,3537800,3543907,191.184
84639,3537800,3544004,138.96
84640,3537800,3544103,205.113
84641,3537800,3545001,248.66
84642,3537800,3545159,162.096
84643,3537800,3545209,85.949
84644,3537800,3545308,38.056
84645,3537800,3545803,137.247
84646,3537800,3546009,232.86
84647,3537800,3546207,228.417
84648,3537800,3546256,343.819
84649,3537800,3546306,265.851
84650,3537800,3546504,328.735
84651,3537800,3546702,186.834
84652,3537800,3546801,199.38
84653,3537800,3546900,303.185
84654,3537800,3547007,211.13
84655,3537800,3547304,108.709
84656,3537800,3547502,284.973
84657,3537800,3547601,307.495
84658,3537800,3547809,197.43
84659,3537800,3547908,366.664
84660,3537800,3548005,176.467
84661,3537800,3548104,241.179
84662,3537800,3548203,309.035
84663,3537800,3548500,239.846
84664,3537800,3548609,339.101
84665,3537800,3548708,201.256
84666,3537800,3548807,154.818
84667,3537800,3548906,250.733
84668,3537800,3549102,256.275
84669,3537800,3549706,295.371
84670,3537800,3549904,242.851
84671,3537800,3549953,163.459
84672,3537800,3550100,255.247
84673,3537800,3550209,76.045
84674,3537800,3550308,143.149
84675,3537800,3550407,186.895
84676,3537800,3550605,86.907
84677,3537800,3550704,316.316
84678,3537800,3550803,305.357
84679,3537800,3550902,307.262
84680,3537800,3551009,213.579
84681,3537800,3551108,67.234
84682,3537800,3551405,326.056
84683,3537800,3551504,338.588
84684,3537800,3551603,236.894
84685,3537800,3551702,363.556
84686,3537800,3551801,142.087
84687,3537800,3552106,238.368
84688,3537800,3552205,43.844
84689,3537800,3552403,149.015
84690,3537800,3552502,193.849
84691,3537800,3552700,331.206
84692,3537800,3552809,99.457
84693,3537800,3553302,299.339
84694,3537800,3553500,46.871
84695,3537800,3553609,318.636
84696,3537800,3553708,343.798
84697,3537800,3553807,246.027
84698,3537800,3553856,162.637
84699,3537800,3554003,93.201
84700,3537800,3554201,274.489
84701,3537800,3554508,142.074
84702,3537800,3554656,155.538
84703,3537800,3554706,231.065
84704,3537800,3554755,312.006
84705,3537800,3554805,282.529
84706,3537800,3554953,189.708
84707,3537800,3556206,133.826
84708,3537800,3556354,221.166
84709,3537800,3556404,274.187
84710,3537800,3556453,65.526
84711,3537800,3556503,139.186
84712,3537800,3556701,129.889
84713,3537800,3557006,39.955
84714,3537800,3557303,214.178
84715,3537909,3538204,234.91
84716,3537909,3538600,249.6
84717,3537909,3538709,179.607
84718,3537909,3538808,224.604
84719,3537909,3539103,121.539
84720,3537909,3539301,258.871
84721,3537909,3539400,338.097
84722,3537909,3539806,200.467
84723,3537909,3540507,135.325
84724,3537909,3540606,110.306
84725,3537909,3540705,275.099
84726,3537909,3540903,345.761
84727,3537909,3541000,239.085
84728,3537909,3541059,266.731
84729,3537909,3541653,108.851
84730,3537909,3542107,140.928
84731,3537909,3542602,138.316
84732,3537909,3542800,214.79
84733,3537909,3542909,288.632
84734,3537909,3543006,152.217
84735,3537909,3543253,106.765
84736,3537909,3543303,220.231
84737,3537909,3543402,359.722
84738,3537909,3543501,241.821
84739,3537909,3543709,316.985
84740,3537909,3543907,207.523
84741,3537909,3544004,155.299
84742,3537909,3544103,221.452
84743,3537909,3545001,264.999
84744,3537909,3545159,155.744
84745,3537909,3545209,102.288
84746,3537909,3545308,33.494
84747,3537909,3545803,153.586
84748,3537909,3546009,249.199
84749,3537909,3546207,244.756
84750,3537909,3546256,360.158
84751,3537909,3546306,282.19
84752,3537909,3546504,345.074
84753,3537909,3546702,203.173
84754,3537909,3546801,215.719
84755,3537909,3546900,319.524
84756,3537909,3547007,227.469
84757,3537909,3547304,125.048
84758,3537909,3547502,297.325
84759,3537909,3547601,323.834
84760,3537909,3547809,213.769
84761,3537909,3547908,383.003
84762,3537909,3548005,192.806
84763,3537909,3548104,257.518
84764,3537909,3548500,256.185
84765,3537909,3548708,217.595
84766,3537909,3548807,171.157
84767,3537909,3548906,267.072
84768,3537909,3549102,272.614
84769,3537909,3549706,311.71
84770,3537909,3549904,259.19
84771,3537909,3549953,179.798
84772,3537909,3550100,271.586
84773,3537909,3550209,35.772
84774,3537909,3550308,159.488
84775,3537909,3550407,203.234
84776,3537909,3550605,103.264
84777,3537909,3550803,321.696
84778,3537909,3550902,323.601
84779,3537909,3551009,229.918
84780,3537909,3551108,31.6
84781,3537909,3551207,239.727
84782,3537909,3551405,342.395
84783,3537909,3551504,354.927
84784,3537909,3551603,253.233
84785,3537909,3551702,387.397
84786,3537909,3551801,160.337
84787,3537909,3552106,254.707
84788,3537909,3552205,63.524
84789,3537909,3552403,165.354
84790,3537909,3552502,210.188
84791,3537909,3552700,347.545
84792,3537909,3552809,155.183
84793,3537909,3553005,240.833
84794,3537909,3553203,387.849
84795,3537909,3553302,311.691
84796,3537909,3553500,65.12
84797,3537909,3553609,334.975
84798,3537909,3553708,360.137
84799,3537909,3553807,222.129
84800,3537909,3553856,122.364
84801,3537909,3554003,93.114
84802,3537909,3554201,248.48
84803,3537909,3554508,135.722
84804,3537909,3554607,255.572
84805,3537909,3554656,135.588
84806,3537909,3554706,247.404
84807,3537909,3554755,328.345
84808,3537909,3554953,206.047
84809,3537909,3556206,150.167
84810,3537909,3556354,237.505
84811,3537909,3556404,290.526
84812,3537909,3556453,111.555
84813,3537909,3556503,155.525
84814,3537909,3556701,146.228
84815,3537909,3557006,60.615
84816,3537909,3557303,230.517
84817,3538006,3538204,202.323
84818,3538006,3538501,83.636
84819,3538006,3538600,146.531
84820,3538006,3539103,228.525
84821,3538006,3539806,144.255
84822,3538006,3540754,23.333
84823,3538006,3541000,234.749
84824,3538006,3541901,108.256
84825,3538006,3542305,64.297
84826,3538006,3543303,181.693
84827,3538006,3544103,185.328
84828,3538006,3544301,36.281
84829,3538006,3545001,125.536
84830,3538006,3545209,264.759
84831,3538006,3546009,97.726
84832,3538006,3546306,365.525
84833,3538006,3546801,121.236
84834,3538006,3547304,200.642
84835,3538006,3547809,197.926
84836,3538006,3548005,250.403
84837,3538006,3548104,315.115
84838,3538006,3548203,39.294
84839,3538006,3548500,251.849
84840,3538006,3548609,69.36
84841,3538006,3548708,213.259
84842,3538006,3548807,162.469
84843,3538006,3549102,330.211
84844,3538006,3549607,170.426
84845,3538006,3549706,369.307
84846,3538006,3549904,80.799
84847,3538006,3549953,230.53
84848,3538006,3550001,82.234
84849,3538006,3550308,201.886
84850,3538006,3550605,232.64
84851,3538006,3550704,233.883
84852,3538006,3550803,379.293
84853,3538006,3551009,225.582
84854,3538006,3551603,251.327
84855,3538006,3552007,98.198
84856,3538006,3552106,222.12
84857,3538006,3552403,248.183
84858,3538006,3552502,146.838
84859,3538006,3552809,205.915
84860,3538006,3553609,392.572
84861,3538006,3554102,38.404
84862,3538006,3554805,32.357
84863,3538006,3554953,202.584
84864,3538006,3555406,137.824
84865,3538006,3556206,214.139
84866,3538006,3556354,187.994
84867,3538006,3556404,348.123
84868,3538006,3556453,220.267
84869,3538006,3556503,198.554
84870,3538006,3556701,218.005
84871,3538006,3557303,288.114
84872,3538105,3538709,253.909
84873,3538105,3538808,302.568
84874,3538105,3538907,149.312
84875,3538105,3539004,38.387
84876,3538105,3539301,219.757
84877,3538105,3539400,185.889
84878,3538105,3539509,87.089
84879,3538105,3539608,145.834
84880,3538105,3539707,283.151
84881,3538105,3539905,120.683
84882,3538105,3540002,221.428
84883,3538105,3540101,106.377
84884,3538105,3540200,131.298
84885,3538105,3540259,211.463
84886,3538105,3540309,192.084
84887,3538105,3540408,245.735
84888,3538105,3540507,299.56
84889,3538105,3540606,308.369
84890,3538105,3540705,201.75
84891,3538105,3540804,70.064
84892,3538105,3540903,109.858
84893,3538105,3541059,210.597
84894,3538105,3541109,164.387
84895,3538105,3541604,174.335
84896,3538105,3541653,307.005
84897,3538105,3541703,282.75
84898,3538105,3541802,221.429
84899,3538105,3542008,231.414
84900,3538105,3542107,288.162
84901,3538105,3542503,138.616
84902,3538105,3542701,222.604
84903,3538105,3542909,139.418
84904,3538105,3543105,194.812
84905,3538105,3543204,266.887
84906,3538105,3543402,142.091
84907,3538105,3543501,375.763
84908,3538105,3543600,295.029
84909,3538105,3543709,132.935
84910,3538105,3543808,249.052
84911,3538105,3543907,201.492
84912,3538105,3544004,256.485
84913,3538105,3544202,203.09
84914,3538105,3544400,264.911
84915,3538105,3544608,197.854
84916,3538105,3544806,95.189
84917,3538105,3544905,152.587
84918,3538105,3545159,269.743
84919,3538105,3545407,291.234
84920,3538105,3545605,16.95
84921,3538105,3545803,260.739
84922,3538105,3546207,211.293
84923,3538105,3546256,189.504
84924,3538105,3546306,226.622
84925,3538105,3546405,250.964
84926,3538105,3546504,75.646
84927,3538105,3546702,211.777
84928,3538105,3546900,131.04
84929,3538105,3547007,242.895
84930,3538105,3547502,206.85
84931,3538105,3547601,210.816
84932,3538105,3547650,236.829
84933,3538105,3547908,242.286
84934,3538105,3548054,216.1
84935,3538105,3548401,223.667
84936,3538105,3548906,149.127
84937,3538105,3549003,236.272
84938,3538105,3549201,208.663
84939,3538105,3549250,192.213
84940,3538105,3549409,146.547
84941,3538105,3549508,175.82
84942,3538105,3549805,70.686
84943,3538105,3550100,194.953
84944,3538105,3550407,224.076
84945,3538105,3550506,282.936
84946,3538105,3550902,187.406
84947,3538105,3551207,322.421
84948,3538105,3551306,140.382
84949,3538105,3551405,185.572
84950,3538105,3551504,166.968
84951,3538105,3551702,117.421
84952,3538105,3551900,75.041
84953,3538105,3552601,43.282
84954,3538105,3552700,83.667
84955,3538105,3553005,334.453
84956,3538105,3553104,56.878
84957,3538105,3553203,59.918
84958,3538105,3553302,232.689
84959,3538105,3553401,122.583
84960,3538105,3553658,80.812
84961,3538105,3553708,62.515
84962,3538105,3553807,313.638
84963,3538105,3553856,383.005
84964,3538105,3554003,332.076
84965,3538105,3554201,337.605
84966,3538105,3554409,95.754
84967,3538105,3554508,286.412
84968,3538105,3554607,308.242
84969,3538105,3554656,292.953
84970,3538105,3554706,223.819
84971,3538105,3554755,137.144
84972,3538105,3555000,254.734
84973,3538105,3555208,175.362
84974,3538105,3555307,221.935
84975,3538105,3555356,129.143
84976,3538105,3555505,237.248
84977,3538105,3555604,50.215
84978,3538105,3555703,132.448
84979,3538105,3555802,228.25
84980,3538105,3555901,118.012
84981,3538105,3556008,47.967
84982,3538105,3556107,167.816
84983,3538105,3556602,209.23
84984,3538105,3556800,81.626
84985,3538105,3556909,37.555
84986,3538105,3556958,218.84
84987,3538105,3557105,159.121
84988,3538105,3557154,167.816
84989,3538105,3557204,283.65
84990,3538204,3538501,256.803
84991,3538204,3538600,70.737
84992,3538204,3538709,179.025
84993,3538204,3539103,123.876
84994,3538204,3539301,177.827
84995,3538204,3539806,136.886
84996,3538204,3540200,336.205
84997,3538204,3540507,254.194
84998,3538204,3540606,170.397
84999,3538204,3540705,207.931
85000,3538204,3540754,217.662
85001,3538204,3540903,300.033
85002,3538204,3541000,185.359
85003,3538204,3541653,245.153
85004,3538204,3541901,281.384
85005,3538204,3542107,164.548
85006,3538204,3542305,209.086
85007,3538204,3542602,305.75
85008,3538204,3542701,348.685
85009,3538204,3542909,254.513
85010,3538204,3543105,380.501
85011,3538204,3543303,138.692
85012,3538204,3543402,294.542
85013,3538204,3543709,282.867
85014,3538204,3543907,165.736
85015,3538204,3544004,174.133
85016,3538204,3544103,150.894
85017,3538204,3544301,209.408
85018,3538204,3544905,335.825
85019,3538204,3545001,173.251
85020,3538204,3545159,180.964
85021,3538204,3545209,137.17
85022,3538204,3545308,207.333
85023,3538204,3545803,140.541
85024,3538204,3546009,145.441
85025,3538204,3546207,178.275
85026,3538204,3546256,260.171
85027,3538204,3546306,193.543
85028,3538204,3546702,170.609
85029,3538204,3546801,110.818
85030,3538204,3546900,285.406
85031,3538204,3547007,221.805
85032,3538204,3547304,119.346
85033,3538204,3547502,229.782
85034,3538204,3547601,226.912
85035,3538204,3547809,149.457
85036,3538204,3547908,268.607
85037,3538204,3548005,64.152
85038,3538204,3548104,143.133
85039,3538204,3548203,211.096
85040,3538204,3548500,202.459
85041,3538204,3548609,160.372
85042,3538204,3548708,164.031
85043,3538204,3548807,115.541
85044,3538204,3548906,243.375
85045,3538204,3549102,158.229
85046,3538204,3549508,361.338
85047,3538204,3549706,197.325
85048,3538204,3549904,154.431
85049,3538204,3549953,172.993
85050,3538204,3550001,227.023
85051,3538204,3550209,267.082
85052,3538204,3550308,122.599
85053,3538204,3550407,197.57
85054,3538204,3550605,181.202
85055,3538204,3550704,278.929
85056,3538204,3550803,207.497
85057,3538204,3550902,248.602
85058,3538204,3551009,176.192
85059,3538204,3551108,243.404
85060,3538204,3551405,273.476
85061,3538204,3551504,285.607
85062,3538204,3551603,54.185
85063,3538204,3551702,318.23
85064,3538204,3551801,330.24
85065,3538204,3552007,271.325
85066,3538204,3552106,22.85
85067,3538204,3552205,179.192
85068,3538204,3552403,120.593
85069,3538204,3552502,146.267
85070,3538204,3552809,148.382
85071,3538204,3553302,227.032
85072,3538204,3553500,269.837
85073,3538204,3553609,220.579
85074,3538204,3554003,230.042
85075,3538204,3554102,191.507
85076,3538204,3554508,182.105
85077,3538204,3554656,258.636
85078,3538204,3554706,260.65
85079,3538204,3554755,304.647
85080,3538204,3554805,184.59
85081,3538204,3554953,21.197
85082,3538204,3555406,282.613
85083,3538204,3556206,86.489
85084,3538204,3556354,39.987
85085,3538204,3556404,173.368
85086,3538204,3556453,168.829
85087,3538204,3556503,87.525
85088,3538204,3556701,89.814
85089,3538204,3557006,192.953
85090,3538204,3557303,116.132
85091,3538303,3539202,109.221
85092,3538303,3539608,285.402
85093,3538303,3539707,199.992
85094,3538303,3540002,225.214
85095,3538303,3540259,280.718
85096,3538303,3540408,329.764
85097,3538303,3540853,118.5
85098,3538303,3541208,46.853
85099,3538303,3541307,69.432
85100,3538303,3541406,71.78
85101,3538303,3541505,38.567
85102,3538303,3541604,252.278
85103,3538303,3541703,145.753
85104,3538303,3541802,203.387
85105,3538303,3542008,195.535
85106,3538303,3542206,115.703
85107,3538303,3542404,75.123
85108,3538303,3543204,245.224
85109,3538303,3543238,48.595
85110,3538303,3543808,151.733
85111,3538303,3544251,171.736
85112,3538303,3544400,201.869
85113,3538303,3544509,268.339
85114,3538303,3544707,124.856
85115,3538303,3545100,168.11
85116,3538303,3545407,231.702
85117,3538303,3545506,139.95
85118,3538303,3545704,292.538
85119,3538303,3546108,282.58
85120,3538303,3546603,264.258
85121,3538303,3547106,99.626
85122,3538303,3547205,275.638
85123,3538303,3547403,278.757
85124,3538303,3547650,288.374
85125,3538303,3547700,32.71
85126,3538303,3548054,271.114
85127,3538303,3548302,86.877
85128,3538303,3548401,171.41
85129,3538303,3549003,256.41
85130,3538303,3549201,303.377
85131,3538303,3549250,286.927
85132,3538303,3549300,113.626
85133,3538303,3552304,220.637
85134,3538303,3552551,225.324
85135,3538303,3552908,102.89
85136,3538303,3553906,94.209
85137,3538303,3553955,173.018
85138,3538303,3554300,140.703
85139,3538303,3554904,261.824
85140,3538303,3555000,168.051
85141,3538303,3555109,84.328
85142,3538303,3555208,269.094
85143,3538303,3555307,302.761
85144,3538303,3555703,307.104
85145,3538303,3555802,291.087
85146,3538303,3556107,320.887
85147,3538303,3556305,205.923
85148,3538303,3556602,244
85149,3538303,3556958,290.238
85150,3538303,3557105,324.358
85151,3538303,3557154,270.991
85152,3538501,3538600,199.126
85153,3538501,3539103,281.12
85154,3538501,3539806,196.85
85155,3538501,3540754,50.744
85156,3538501,3541000,287.344
85157,3538501,3541901,65.629
85158,3538501,3542305,116.892
85159,3538501,3543303,234.288
85160,3538501,3544103,237.923
85161,3538501,3544301,57.694
85162,3538501,3545001,178.131
85163,3538501,3546009,150.321
85164,3538501,3546801,173.831
85165,3538501,3547304,253.237
85166,3538501,3547809,250.521
85167,3538501,3548005,302.998
85168,3538501,3548104,229.516
85169,3538501,3548203,106.866
85170,3538501,3548500,304.444
85171,3538501,3548609,130.16
85172,3538501,3548708,265.854
85173,3538501,3548807,225.507
85174,3538501,3549102,250.548
85175,3538501,3549607,127.799
85176,3538501,3549706,299.081
85177,3538501,3549904,133.391
85178,3538501,3550001,134.829
85179,3538501,3550308,254.481
85180,3538501,3550704,263.059
85181,3538501,3550803,260.015
85182,3538501,3551009,278.177
85183,3538501,3551603,236.078
85184,3538501,3552007,55.347
85185,3538501,3552106,274.715
85186,3538501,3552502,199.433
85187,3538501,3552809,258.51
85188,3538501,3553609,322.346
85189,3538501,3554102,90.999
85190,3538501,3554805,104.724
85191,3538501,3554953,255.179
85192,3538501,3555406,190.419
85193,3538501,3556206,266.734
85194,3538501,3556354,240.589
85195,3538501,3556404,273.013
85196,3538501,3556503,251.149
85197,3538501,3556701,270.6
85198,3538501,3557303,340.709
85199,3538600,3538709,194.67
85200,3538600,3539103,136.021
85201,3538600,3539301,227.187
85202,3538600,3539806,118.093
85203,3538600,3540507,269.838
85204,3538600,3540606,186.041
85205,3538600,3540705,247.402
85206,3538600,3540754,166.175
85207,3538600,3541000,184.32
85208,3538600,3541653,260.797
85209,3538600,3541901,229.897
85210,3538600,3542107,180.193
85211,3538600,3542305,157.599
85212,3538600,3542602,302.118
85213,3538600,3543303,156.897
85214,3538600,3543907,199.471
85215,3538600,3544004,189.778
85216,3538600,3544103,160.532
85217,3538600,3544301,157.921
85218,3538600,3545001,121.764
85219,3538600,3545159,196.609
85220,3538600,3545209,152.814
85221,3538600,3545308,222.977
85222,3538600,3545803,156.186
85223,3538600,3546009,93.954
85224,3538600,3546207,217.059
85225,3538600,3546256,319.444
85226,3538600,3546306,253.58
85227,3538600,3546702,186.254
85228,3538600,3546801,59.33
85229,3538600,3547007,237.45
85230,3538600,3547304,118.431
85231,3538600,3547502,269.628
85232,3538600,3547601,286.96
85233,3538600,3547809,173.13
85234,3538600,3547908,328.655
85235,3538600,3548005,138.458
85236,3538600,3548104,203.17
85237,3538600,3548203,159.609
85238,3538600,3548500,201.683
85239,3538600,3548609,189.675
85240,3538600,3548708,163.093
85241,3538600,3548807,114.765
85242,3538600,3548906,259.02
85243,3538600,3549102,218.266
85244,3538600,3549607,292.067
85245,3538600,3549706,257.362
85246,3538600,3549904,102.944
85247,3538600,3549953,172.217
85248,3538600,3550001,175.536
85249,3538600,3550209,282.726
85250,3538600,3550308,121.823
85251,3538600,3550407,213.215
85252,3538600,3550605,174.327
85253,3538600,3550704,233.086
85254,3538600,3550803,267.348
85255,3538600,3550902,295.904
85256,3538600,3551009,175.417
85257,3538600,3551108,259.048
85258,3538600,3551405,314.698
85259,3538600,3551504,327.23
85260,3538600,3551603,121.703
85261,3538600,3551801,326.608
85262,3538600,3552007,219.838
85263,3538600,3552106,90.358
85264,3538600,3552205,194.836
85265,3538600,3552403,136.238
